season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2018,67304,김혜성,키움,WO,1,136,37,31,6,83.8,6,3
2018,61353,고종욱,키움,WO,2,102,21,17,4,81.0,6,0
2018,64346,임병욱,키움,WO,3,134,19,16,3,84.2,3,0
2018,67341,이정후,키움,WO,4,109,15,11,4,73.3,5,3
2018,62356,김규민,키움,WO,5,104,12,8,4,66.7,2,0
2018,64300,김하성,키움,WO,5,129,10,8,2,80.0,8,0
2018,78168,서건창,키움,WO,7,37,2,2,0,100.0,0,0
2018,65357,송성문,키움,WO,7,78,6,2,4,33.3,2,0
2018,67394,초이스,키움,WO,7,96,3,2,1,66.7,0,0
2018,77564,김민성,키움,WO,10,128,1,1,0,100.0,1,0
2018,73342,이택근,키움,WO,10,104,1,1,0,100.0,2,0
2018,79334,장영석,키움,WO,10,93,1,1,0,100.0,0,0
2018,66354,주효상,키움,WO,10,80,3,1,2,33.3,2,0
2018,67828,김성민,키움,WO,14,1,0,0,0,,0,0
2018,62332,김재현,키움,WO,14,116,0,0,0,,3,0
2018,66392,김종덕,키움,WO,14,3,0,0,0,,0,0
2018,79300,김지수,키움,WO,14,47,1,0,1,0.0,0,0
2018,76746,김태완,키움,WO,14,29,0,0,0,,0,0
2018,79365,박동원,키움,WO,14,39,0,0,0,,0,0
2018,75125,박병호,키움,WO,14,113,1,0,1,0.0,3,0
2018,62353,박정음,키움,WO,14,16,0,0,0,,0,0
2018,67313,브리검,키움,WO,14,1,0,0,0,,0,0
2018,68345,샌즈,키움,WO,14,25,1,0,1,0.0,1,0
2018,68330,예진원,키움,WO,14,5,0,0,0,,1,0
2018,63342,조상우,키움,WO,14,1,0,0,0,,0,0
2018,65399,허정협,키움,WO,14,25,0,0,0,,0,0
2018,61366,홍성갑,키움,WO,14,6,0,0,0,,0,0
2019,79109,오지환,LG,LG,1,134,32,27,5,84.4,5,2
2019,61186,이천웅,LG,LG,2,138,31,21,10,67.7,3,0
2019,79150,정주현,LG,LG,3,129,21,15,6,71.4,4,1
2019,65207,신민재,LG,LG,4,81,18,10,8,55.6,2,1
2019,78217,김용의,LG,LG,5,114,11,8,3,72.7,1,0
2019,78135,이형종,LG,LG,6,120,11,6,5,54.5,4,0
