season_year,player_id,player_name,team_name,team_code,rank_no,avg,g,pa,ab,r,h,double_hit,triple_hit,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,ph_ba,xbh,go_count,ao_count,go_ao,gw_rbi,bb_k,p_pa,isop,xr,gpa
2018,79453,오정복,KT,KT,25,0.0,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,3,3,1.0,0,0.0,3.29,0.0,-0.6,0.0
2018,73153,이대형,KT,KT,25,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0.0,4.0,0.0,-0.1,0.0
2018,67066,이종혁,KT,KT,25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,75149,홍성용,KT,KT,25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2018,65586,전병우,롯데,LT,1,0.364,27,77,66,18,24,7,0,3,40,13,0,1,9,0,1,24,1,0.606,0.442,1.048,6,0.692,0.0,10,9,10,0.9,1,0.38,4.17,0.242,16.3,0.35
2018,61566,허일,롯데,LT,2,0.357,9,15,14,1,5,0,0,0,5,0,0,0,1,0,0,2,0,0.357,0.4,0.757,1,0.0,0.25,0,3,4,0.75,0,0.5,3.93,0.0,2.0,0.269
2018,78513,전준우,롯데,LT,3,0.342,144,614,556,118,190,36,2,33,329,90,1,2,48,1,7,82,12,0.592,0.4,0.992,59,0.379,0.3,71,146,140,1.04,4,0.59,3.78,0.25,115.4,0.328
2018,71564,이대호,롯데,LT,4,0.333,144,604,543,81,181,30,0,37,322,125,0,4,43,7,14,75,18,0.593,0.394,0.987,55,0.307,0.444,67,130,161,0.81,17,0.57,3.66,0.26,112.0,0.326
2018,77532,손아섭,롯데,LT,5,0.329,141,625,553,109,182,32,5,26,302,93,1,1,68,1,2,99,15,0.546,0.404,0.95,55,0.36,0.333,63,182,91,2.0,9,0.69,3.99,0.217,112.2,0.318
2018,76249,민병헌,롯데,LT,6,0.318,118,494,443,74,141,21,0,17,213,66,2,6,35,3,8,68,10,0.481,0.374,0.855,45,0.283,0.25,38,117,123,0.95,8,0.51,3.59,0.163,76.4,0.289
2018,60523,정훈,롯데,LT,7,0.305,91,194,174,33,53,10,1,7,86,26,0,3,16,1,1,39,4,0.494,0.361,0.855,11,0.271,0.189,18,39,46,0.85,2,0.41,4.12,0.19,30.0,0.286
2018,62556,신본기,롯데,LT,8,0.294,139,479,425,55,125,28,1,11,188,71,5,5,33,2,11,95,12,0.442,0.357,0.799,34,0.3,0.5,40,110,100,1.1,5,0.35,3.72,0.148,62.8,0.271
2018,77463,채태인,롯데,LT,9,0.293,130,420,376,44,110,18,0,15,173,75,1,4,34,3,5,107,10,0.46,0.356,0.816,30,0.328,0.429,33,96,67,1.43,3,0.32,3.81,0.168,59.1,0.275
2018,72546,문규현,롯데,LT,10,0.275,122,349,316,42,87,19,1,6,126,41,9,6,18,0,0,45,9,0.399,0.309,0.708,23,0.274,0.25,26,80,110,0.73,2,0.4,3.73,0.123,38.5,0.239
2018,76100,이병규,롯데,LT,11,0.273,103,257,198,31,54,11,1,10,97,39,0,2,50,1,7,58,5,0.49,0.432,0.922,12,0.29,0.229,22,43,45,0.96,2,0.86,4.36,0.217,44.1,0.317
2018,67598,번즈,롯데,LT,12,0.268,133,505,462,80,124,34,5,23,237,64,1,0,33,2,9,133,8,0.513,0.329,0.842,34,0.23,0.0,62,96,109,0.88,5,0.25,3.71,0.245,73.8,0.276
