season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2025,66233,홍성호,두산,OB,20,9,0,0,0,,0,0
2025,65357,송성문,키움,WO,1,144,27,25,2,92.6,6,2
2025,50167,이주형,키움,WO,2,127,16,15,1,93.8,2,2
2025,64340,임지열,키움,WO,3,102,19,13,6,68.4,3,0
2025,50357,박주홍,키움,WO,4,102,12,11,1,91.7,2,1
2025,55397,전태현,키움,WO,5,77,4,4,0,100.0,1,0
2025,69332,주성원,키움,WO,5,58,4,4,0,100.0,3,0
2025,53312,김건희,키움,WO,7,105,3,2,1,66.7,1,0
2025,62332,김재현,키움,WO,8,62,1,1,0,100.0,0,0
2025,64984,김태진,키움,WO,8,94,2,1,1,50.0,2,0
2025,52305,박수종,키움,WO,8,38,1,1,0,100.0,0,0
2025,55392,어준서,키움,WO,8,116,1,1,0,100.0,2,0
2025,74163,이용규,키움,WO,8,14,1,1,0,100.0,0,0
2025,78135,이형종,키움,WO,8,33,1,1,0,100.0,0,0
2025,64346,임병욱,키움,WO,8,52,1,1,0,100.0,1,0
2025,51359,장재영,키움,WO,8,10,1,1,0,100.0,0,0
2025,54444,카디네스,키움,WO,8,86,3,1,2,33.3,4,0
2025,62925,강진성,키움,WO,17,6,0,0,0,,0,0
2025,54344,고영우,키움,WO,17,14,0,0,0,,0,0
2025,55371,권혁빈,키움,WO,17,22,0,0,0,,0,0
2025,66838,김동엽,키움,WO,17,9,0,0,0,,0,0
2025,53344,김동헌,키움,WO,17,49,0,0,0,,0,0
2025,50304,김병휘,키움,WO,17,7,0,0,0,,1,0
2025,65898,김웅빈,키움,WO,17,10,0,0,0,,1,0
2025,53301,박윤성,키움,WO,17,3,0,0,0,,0,0
2025,55394,박정훈,키움,WO,17,1,0,0,0,,0,0
2025,69328,박주성,키움,WO,17,2,0,0,0,,0,0
2025,68305,변상권,키움,WO,17,12,0,0,0,,0,0
2025,53309,서유신,키움,WO,17,6,0,0,0,,0,0
2025,54394,송지후,키움,WO,17,33,1,0,1,0.0,1,0
2025,55326,스톤,키움,WO,17,22,0,0,0,,0,0
2025,69045,알칸타라,키움,WO,17,1,0,0,0,,0,0
2025,55370,양현종,키움,WO,17,12,0,0,0,,0,0
2025,55393,여동욱,키움,WO,17,28,0,0,0,,1,0
2025,55339,염승원,키움,WO,17,11,0,0,0,,0,0
2025,78756,오선진,키움,WO,17,99,0,0,0,,1,0
2025,54307,원성준,키움,WO,17,24,0,0,0,,0,0
2025,53302,이승원,키움,WO,17,1,0,0,0,,0,0
2025,75566,이원석,키움,WO,17,5,0,0,0,,0,0
2025,54305,이재상,키움,WO,17,2,0,0,0,,0,0
2025,51302,이주형,키움,WO,17,11,0,0,0,,0,0
2025,55301,이준우,키움,WO,17,1,0,0,0,,0,0
2025,52330,주승우,키움,WO,17,2,0,0,0,,0,0
2025,76267,최주환,키움,WO,17,120,0,0,0,,6,0
2025,52366,푸이그,키움,WO,17,40,0,0,0,,0,0
2026,62415,박해민,LG,LG,1,38,14,11,3,78.6,3,0
2026,65207,신민재,LG,LG,2,37,6,5,1,83.3,0,1
2026,50054,천성호,LG,LG,3,37,4,4,0,100.0,1,0
2026,52103,최원영,LG,LG,3,25,6,4,2,66.7,0,0
2026,69100,구본혁,LG,LG,5,37,2,2,0,100.0,1,0
2026,66108,홍창기,LG,LG,5,34,2,2,0,100.0,1,0
2026,68119,문성주,LG,LG,7,26,2,1,1,50.0,1,0
2026,79109,오지환,LG,LG,7,35,2,1,1,50.0,3,1
2026,53103,강민균,LG,LG,9,1,0,0,0,,0,0
2026,64793,김민수,LG,LG,9,2,0,0,0,,0,0
2026,69105,김성진,LG,LG,9,3,0,0,0,,0,0
2026,66162,김주성,LG,LG,9,1,0,0,0,,0,0
2026,54166,김현종,LG,LG,9,2,0,0,0,,0,0
2026,69102,문보경,LG,LG,9,30,0,0,0,,0,0
2026,79365,박동원,LG,LG,9,34,1,0,1,0.0,2,0
2026,54156,손용준,LG,LG,9,1,0,0,0,,0,0
2026,68110,송찬의,LG,LG,9,21,0,0,0,,2,0
2026,53123,오스틴,LG,LG,9,38,1,0,1,0.0,4,0
2026,51526,우강훈,LG,LG,9,1,0,0,0,,0,0
